,Room,24:f2:7f:ac:c7:a0,24:f2:7f:ac:d7:61,24:f2:7f:ac:d4:40,cc:88:c7:80:7e:50,24:f2:7f:ac:db:c0,24:f2:7f:ac:d7:c0,24:f2:7f:ac:c0:81,24:f2:7f:ac:dd:91,20:a6:cd:90:e0:40,34:fc:b9:14:ad:a1,c8:b5:ad:ca:89:a0,20:a6:cd:8e:9f:11,cc:88:c7:80:7e:40,20:a6:cd:8e:9e:80,34:fc:b9:14:a7:c1,20:a6:cd:8e:9f:80,20:a6:cd:8e:a0:00,e8:26:89:4e:b7:a0,c8:b5:ad:4e:b3:20,24:f2:7f:ac:d1:20,20:a6:cd:8e:9e:a1,c8:b5:ad:e9:9c:f0,24:f2:7f:ac:ce:70,c8:b5:ad:ca:75:00,c8:b5:ad:ca:75:11,20:a6:cd:90:e1:c0,34:fc:b9:14:ad:a0,34:fc:b9:14:a7:c0,cc:88:c7:80:7e:53,34:fc:b9:14:af:e0,20:a6:cd:8e:9e:a0,34:fc:b9:14:af:31,24:f2:7f:ac:d1:21,20:a6:cd:8e:9f:81,20:a6:cd:8e:bd:40,c8:b5:ad:4e:bb:01,9c:8c:d8:a1:1d:20,24:f2:7f:ac:db:d0,24:f2:7f:ac:d7:60,24:f2:7f:ac:d4:e0,24:f2:7f:ac:d6:70,c8:b5:ad:ca:86:e2,c8:b5:ad:e9:a6:00,20:a6:cd:90:bd:10,70:3a:0e:62:e0:40,9c:8c:d8:a1:1d:30,24:f2:7f:ac:d4:50,9c:8c:d8:a1:1d:31,24:f2:7f:ac:ce:62,70:3a:0e:62:e0:51,20:a6:cd:8e:9f:91,24:f2:7f:ac:d7:91,24:f2:7f:ac:d6:61,20:a6:cd:90:e0:41,24:f2:7f:ac:dd:80,20:a6:cd:8e:bd:41,20:a6:cd:8e:9e:81,20:a6:cd:8e:9e:10,34:fc:b9:14:af:f0,20:a6:cd:8e:9f:90,c8:b5:ad:4e:ad:e1,c8:b5:ad:ca:8f:d0,34:fc:b9:14:b0:30,24:f2:7f:ac:d1:31,34:fc:b9:14:a7:d1,c8:b5:ad:ca:75:41,20:a6:cd:8e:9e:e0,c8:b5:ad:e9:9f:00,34:fc:b9:14:ae:20,24:f2:7f:ac:d7:d0,24:f2:7f:ac:d7:70,e8:26:89:4e:b7:b0,24:f2:7f:ac:db:c1,c8:b5:ad:e9:a6:01,c8:b5:ad:4e:b3:21,24:f2:7f:ac:d1:30,b4:5d:50:6b:9e:e1,70:3a:0e:62:dd:80,24:f2:7f:ac:de:10,34:fc:b9:14:af:21,20:a6:cd:8e:9e:01,cc:88:c7:80:7e:43,24:f2:7f:ac:d4:41,34:fc:b9:14:a7:d0,e8:26:89:4e:b7:a1,34:fc:b9:14:b7:e0,e8:26:89:4e:b7:b1,34:fc:b9:14:af:f1,20:a6:cd:8e:9e:41,c8:b5:ad:e9:a6:10,24:f2:7f:ac:d7:c1,24:f2:7f:ac:d7:90,20:a6:cd:90:e1:c1,34:fc:b9:14:b0:31,70:3a:0e:62:e0:50,24:f2:7f:ac:c7:41,20:a6:cd:8e:9e:00,c8:b5:ad:4e:b9:81,70:3a:0e:62:d7:21,24:f2:7f:ac:d7:d1,70:3a:0e:62:d7:20,34:fc:b9:14:af:30,34:fc:b9:14:b3:a0,20:a6:cd:8e:a0:c1,24:f2:7f:ac:de:11,c8:b5:ad:e7:1a:41,20:a6:cd:8e:9e:91,c8:b5:ad:e7:1a:40,c8:b5:ad:ca:75:01,c8:b5:ad:e9:9c:e0,20:a6:cd:8e:a0:11,24:f2:7f:ac:d6:71,20:a6:cd:8e:9e:11,c8:b5:ad:e9:9c:f1,20:a6:cd:8e:9f:10,70:3a:0e:62:dd:81,20:a6:cd:90:bd:11,c8:b5:ad:ca:75:10,24:f2:7f:ac:d7:81,24:f2:7f:ac:ce:60,20:a6:cd:90:e0:50,24:f2:7f:ac:d7:71,34:fc:b9:14:af:e1,20:a6:cd:8e:9e:90,70:3a:0e:62:d8:40,20:a6:cd:8e:a0:d1,70:3a:0e:62:d7:30,c8:b5:ad:ca:8c:20,20:a6:cd:8e:9f:01,20:a6:cd:8e:a0:01,c8:b5:ad:e9:a6:11,20:a6:cd:8e:9f:00,70:3a:0e:62:d8:41,24:f2:7f:ac:d4:e1,24:f2:7f:ac:de:00,24:f2:7f:ac:dd:81,20:a6:cd:8e:bd:51,20:a6:cd:8e:bd:50,24:f2:7f:ac:d6:60,24:f2:7f:ac:c7:40,cc:88:c7:81:67:e0,20:a6:cd:8e:9e:40,44:48:c1:7b:d4:e1,24:f2:7f:ac:de:01,24:f2:7f:ac:ce:72,cc:88:c7:81:67:e2,24:f2:7f:ac:db:d1,c8:b5:ad:ca:8f:d1,34:fc:b9:14:ae:21,9c:8c:d8:a1:1d:21,20:a6:cd:8e:a0:c0,24:f2:7f:ac:d4:51,20:a6:cd:8e:9e:51,70:3a:0e:62:d7:31,20:a6:cd:8e:9e:e1,20:a6:cd:8e:a0:d0,24:f2:7f:ac:d4:f1,c8:b5:ad:ca:86:e0,c8:b5:ad:ca:8f:c0,34:fc:b9:14:b3:a1,c8:b5:ad:ca:89:a1,24:f2:7f:ac:d4:f0,c8:b5:ad:4e:b9:80,c8:b5:ad:ca:75:40,c8:b5:ad:e9:9f:01,34:fc:b9:14:af:20,20:a6:cd:90:e0:51,20:a6:cd:8e:9e:50,70:3a:0e:62:e0:41,c8:b5:ad:ca:8c:21,24:f2:7f:ac:dd:90,34:fc:b9:14:b7:e1,24:f2:7f:ac:d7:80,20:a6:cd:8e:a0:10
10,LG25,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
11,LG25,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
12,LG25,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
13,LG25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
14,LG25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
15,LG25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
16,LG25,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
17,LG25,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
18,LG25,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
19,LG25,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
20,LG25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
21,LG25,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
22,LG25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
